competitor,method,uid,path_str,sem_path,depth,is_leaf,n_leaves,subtree_items,count_known,best_staples,best_staples_uid,best_score,best_sem,best_lex,alt_staples,status,match_set,A_raw,AAS_leaf,CRS_leaf,coverage,coverage_leaf,coverage_items,AAS,AAS_ppr,sibling_coverage,CRS,crs_driver,n_gap_leaves,gap_leaves_example,concept_id
Walmart,G,Walmart::Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Decorations,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Decorations,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Decorations,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.22425699,,0.13701704,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies | School Supplies > Teacher Supplies > Classroom Decorations | Party Supplies > Party Supply Kits,likely,,-2.309076988887644,23.88338192419825,4.197429258779359,1.0,1.0,,46.71836734693878,23.88338192419825,1.0,4.197429258779359,Party Supplies > Party Décor,0,,3190
Walmart,G,Walmart::Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Wear Toys,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Wear Toys,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Wear Toys,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.21353807,,0.12201055,Party Supplies > Party Supply Kits | Party Supplies > Party Favors & Costumes | Gift Shop > Game Room & Toys,likely,,-2.309076988887644,23.88338192419825,1.4285956500859878,1.0,1.0,,46.71836734693878,23.88338192419825,1.0,1.4285956500859878,Party Supplies > Party Décor,0,,3191
Walmart,G,Walmart::Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Tableware,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Tableware,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Tableware,3,True,1,,False,Restaurant & Foodservice Supplies > Tabletop > Serveware,Staples::Restaurant & Foodservice Supplies > Tabletop > Serveware,0.29748055,,0.40496308,Restaurant & Foodservice Supplies > Tabletop > Dinnerware | Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware | Party Supplies > Party Décor,likely,,-2.309076988887644,23.88338192419825,27.862918591280593,1.0,1.0,,46.71836734693878,23.88338192419825,1.0,27.862918591280593,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0,,3192
Walmart,G,Walmart::Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Greeting Cards Gift Wrap,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Greeting Cards Gift Wrap,Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Greeting Cards Gift Wrap,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.48885912,,0.50746,Gift Shop | Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper | Gift Shop > Holiday Cards,matched,Staples::Gift Shop > Greeting Cards,-1.6226934738604393,40.48979591836734,23.12928759894459,1.0,1.0,,58.34285714285714,40.48979591836734,1.0,23.12928759894459,Gift Shop > Greeting Cards,0,,5
Walmart,G,Walmart::Party & Occasions > Party City,Party & Occasions > Party City,Party & Occasions > Party City,2,False,2,173.0,True,Party Supplies,Staples::Party Supplies,0.24834566,,0.22867234,Party Supplies > Party Décor | Party Supplies > Party Favors & Costumes > Party Favors | Party Supplies > Party Favors & Costumes > Party Hats,likely,,-1.9470589803681408,32.0466472303207,10.567872065764208,1.0,1.0,,47.412578416580644,25.24198250728863,0.9914396887159533,33.54690967842842,Party Supplies,0,,3193
Walmart,G,Walmart::Party & Occasions > Party City > Party City Balloon,Party & Occasions > Party City > Party City Balloon,Party & Occasions > Party City > Party City Balloon,3,True,1,,False,Party Supplies > Balloons & Accessories > Balloons,Staples::Party Supplies > Balloons & Accessories > Balloons,0.31921393,,0.41605592,Party Supplies > Balloons & Accessories > Balloon Accessories | Party Supplies > Balloons & Accessories | Party Supplies > Party Décor,likely,,-2.5050301450695835,18.91545189504373,32.75081144128956,1.0,1.0,,43.24081632653061,18.91545189504373,1.0,32.75081144128956,Party Supplies > Balloons & Accessories > Balloons,0,,3194
Walmart,G,Walmart::Party & Occasions > Party City > Party City Costumes,Party & Occasions > Party City > Party City Costumes,Party & Occasions > Party City > Party City Costumes,3,True,1,,False,Party Supplies > Party Favors & Costumes,Staples::Party Supplies > Party Favors & Costumes,0.34424397,,0.38334268,Party Supplies > Party Favors & Costumes > Costumes & Accessories | Party Supplies > Party Décor | Party Supplies,matched,Staples::Party Supplies > Party Favors & Costumes,-1.9650859878321556,31.568513119533527,34.343007915567284,1.0,1.0,,52.09795918367347,31.568513119533527,1.0,34.343007915567284,Party Supplies > Party Favors & Costumes,0,,5
Walmart,G,Walmart::Party & Occasions > Holiday Cards,Party & Occasions > Holiday Cards,Party & Occasions > Holiday Cards,2,False,2,23897.0,True,Gift Shop > Holiday Cards,Staples::Gift Shop > Holiday Cards,0.7706612,,1.0,Furniture > Decor > Seasonal Decor > Holiday Lighting | Gift Shop > Custom Appointment Cards | Gift Shop > Greeting Cards,matched,Staples::Gift Shop > Holiday Cards,-0.49272825641415163,84.89795918367348,20.200527704485488,1.0,1.0,,90.55135392678471,86.86880466472303,0.9914396887159533,21.66490765171504,Gift Shop > Holiday Cards,0,,5
Walmart,G,Walmart::Party & Occasions > Holiday Cards > Personalized Holiday Cards,Party & Occasions > Holiday Cards > Personalized Holiday Cards,Party & Occasions > Holiday Cards > Personalized Holiday Cards,3,True,1,,False,Gift Shop > Holiday Cards,Staples::Gift Shop > Holiday Cards,0.5981155,,0.74305165,Furniture > Decor > Seasonal Decor > Holiday Lighting | Gift Shop > Greeting Cards | Gift Shop > Note Cards & Postcards,matched,Staples::Gift Shop > Holiday Cards,-0.42299699293464416,88.08163265306122,20.200527704485488,1.0,1.0,,91.65714285714286,88.08163265306122,1.0,20.200527704485488,Gift Shop > Holiday Cards,0,,5
Walmart,G,Walmart::Party & Occasions > Holiday Cards > Holiday Greeting Cards,Party & Occasions > Holiday Cards > Holiday Greeting Cards,Party & Occasions > Holiday Cards > Holiday Greeting Cards,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.55922365,,0.68860304,Gift Shop > Holiday Cards | Furniture > Decor > Seasonal Decor > Holiday Lighting | Gift Shop > Note Cards & Postcards,matched,Staples::Gift Shop > Greeting Cards | Staples::Gift Shop > Holiday Cards,-0.4784704745029587,85.65597667638484,23.12928759894459,1.0,1.0,,89.95918367346938,85.65597667638484,1.0,23.12928759894459,Gift Shop > Greeting Cards,0,,5
Walmart,G,Walmart::Party & Occasions > St. Patrick's Day Party Supplies,Party & Occasions > St. Patrick's Day Party Supplies,Party & Occasions > St. Patrick's Day Party Supplies,2,False,3,10949.0,True,Party Supplies,Staples::Party Supplies,0.45421672,,0.49787548,"Party Supplies > Party Supply Kits | Tools, Parts & Supplies | Restaurant & Foodservice Supplies > Bar Supplies",matched,Staples::Party Supplies,-1.6537955242822544,39.60349854227405,33.84615384615385,1.0,1.0,,51.9334668446818,31.700680272108844,0.9914330218068536,33.84615384615385,Party Supplies,0,,5
Walmart,G,Walmart::Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Party Wear Accessories,Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Party Wear Accessories,Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Party Wear Accessories,3,True,1,,False,Party Supplies > Balloons & Accessories,Staples::Party Supplies > Balloons & Accessories,0.27627125,,0.2034522,Party Supplies > Party Décor | Facilities > Paint Supplies > Paint Accessories | Office Supplies > Binder Accessories,likely,,-2.1816476069127595,26.122448979591837,18.213339542650612,1.0,1.0,,48.28571428571429,26.122448979591837,1.0,18.213339542650612,Party Supplies > Balloons & Accessories,0,,3195
Walmart,G,Walmart::Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Gift Wrap Greeting Cards,Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Gift Wrap Greeting Cards,Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Gift Wrap Greeting Cards,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.49789923,,0.51373136,Gift Shop | Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper | Gift Shop > Holiday Cards,matched,Staples::Gift Shop > Greeting Cards,-1.5582697664048706,42.85714285714286,23.12928759894459,1.0,1.0,,60.0,42.85714285714286,1.0,23.12928759894459,Gift Shop > Greeting Cards,0,,5
Walmart,G,Walmart::Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Party Tableware,Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Party Tableware,Party & Occasions > St. Patrick's Day Party Supplies > St Patrick's Day Party Tableware,3,True,1,,False,Restaurant & Foodservice Supplies > Tabletop > Dinnerware,Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware,0.3021325,,0.40911323,Restaurant & Foodservice Supplies > Tabletop > Serveware | Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware | Party Supplies > Party Décor,likely,,-2.1816476069127595,26.122448979591837,29.309516556766056,1.0,1.0,,48.28571428571429,26.122448979591837,1.0,29.309516556766056,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0,,3196
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies,Party & Occasions > Justice League Party Supplies,Party & Occasions > Justice League Party Supplies,2,False,8,197.0,True,Party Supplies,Staples::Party Supplies,0.3969799,,0.46440747,Party Supplies > Party Supply Kits | Office Supplies | Party Supplies > Wedding Supplies,matched,Staples::Party Supplies,-2.068694184357391,29.38775510204082,33.84615384615385,1.0,1.0,,41.67157776323978,17.042274052478135,0.9913995308835027,33.84615384615385,Party Supplies,0,,5
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Decorative Baking,Party & Occasions > Justice League Party Supplies > Justice League Decorative Baking,Party & Occasions > Justice League Party Supplies > Justice League Decorative Baking,3,True,1,,False,Furniture > Decor > Home & Office Decor > Decorative Plates,Staples::Furniture > Decor > Home & Office Decor > Decorative Plates,0.17574784,,0.23547037,Furniture > Decor > Decorative Accents | Retail Store Supplies > Retail Packaging > Decorative Shipping Boxes | School Supplies > Teacher Supplies > Classroom Decorations > Decorative Accents & Board Sets,likely,,-2.702110191173989,14.285714285714285,0.0,1.0,1.0,,40.0,14.285714285714285,1.0,0.0,Furniture > Decor > Home & Office Decor > Decorative Plates,0,,3197
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Gift Wrap,Party & Occasions > Justice League Party Supplies > Justice League Gift Wrap,Party & Occasions > Justice League Party Supplies > Justice League Gift Wrap,3,True,1,,False,Gift Shop,Staples::Gift Shop,0.3024844,,0.3024844,Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper | Gift Shop > Professional Gifts | Party Supplies > Wrapping Supplies,likely,,-2.702110191173989,14.285714285714285,18.113431288645813,1.0,1.0,,40.0,14.285714285714285,1.0,18.113431288645813,Gift Shop,0,,3198
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Pinatas,Party & Occasions > Justice League Party Supplies > Justice League Pinatas,Party & Occasions > Justice League Party Supplies > Justice League Pinatas,3,True,1,,False,Party Supplies > Wrapping Supplies,Staples::Party Supplies > Wrapping Supplies,0.12136569,,0.008585814,"Gift Shop > Custom Appointment Cards | Party Supplies > Stirrers & Straws | Party Supplies > Ribbon, Bows & Wrapping Supplies",likely,,-2.702110191173989,14.285714285714285,0.0,1.0,1.0,,40.0,14.285714285714285,1.0,0.0,Party Supplies > Wrapping Supplies,0,,3199
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Cards,Party & Occasions > Justice League Party Supplies > Justice League Cards,Party & Occasions > Justice League Party Supplies > Justice League Cards,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.23799385,,0.17186522,Gift Shop > Holiday Cards | Gift Shop > Note Cards & Postcards | Gift Shop > Custom Appointment Cards,likely,,-2.702110191173989,14.285714285714285,5.36843574746932,1.0,1.0,,40.0,14.285714285714285,1.0,5.36843574746932,Gift Shop > Greeting Cards,0,,3200
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Party Favors & Wear,Party & Occasions > Justice League Party Supplies > Justice League Party Favors & Wear,Party & Occasions > Justice League Party Supplies > Justice League Party Favors & Wear,3,True,1,,False,Party Supplies > Party Favors & Costumes > Party Favors,Staples::Party Supplies > Party Favors & Costumes > Party Favors,0.3615254,,0.45901358,Party Supplies > Party Favors & Costumes | Party Supplies > Party Décor | Party Supplies > Wedding Supplies > Wedding Favors,matched,Staples::Party Supplies > Party Favors & Costumes > Party Favors | Staples::Party Supplies > Party Favors & Costumes,-1.7502834845776523,36.33819241982508,34.81761006289308,1.0,1.0,,55.436734693877554,36.33819241982508,1.0,34.81761006289308,Party Supplies > Party Favors & Costumes > Party Favors,0,,5
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Party Decorations,Party & Occasions > Justice League Party Supplies > Justice League Party Decorations,Party & Occasions > Justice League Party Supplies > Justice League Party Decorations,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.20500201,,0.12567665,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies | School Supplies > Teacher Supplies > Classroom Decorations | Party Supplies > Party Supply Kits,likely,,-2.702110191173989,14.285714285714285,0.0,1.0,1.0,,40.0,14.285714285714285,1.0,0.0,Party Supplies > Party Décor,0,,3201
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Balloons,Party & Occasions > Justice League Party Supplies > Justice League Balloons,Party & Occasions > Justice League Party Supplies > Justice League Balloons,3,True,1,,False,Party Supplies > Balloons & Accessories > Balloons,Staples::Party Supplies > Balloons & Accessories > Balloons,0.316319,,0.4183122,Party Supplies > Balloons & Accessories | Party Supplies > Balloons & Accessories > Balloon Accessories | Gift Shop > Invitations,likely,,-2.702110191173989,14.285714285714285,31.898238308624656,1.0,1.0,,40.0,14.285714285714285,1.0,31.898238308624656,Party Supplies > Balloons & Accessories > Balloons,0,,3202
Walmart,G,Walmart::Party & Occasions > Justice League Party Supplies > Justice League Party Tableware,Party & Occasions > Justice League Party Supplies > Justice League Party Tableware,Party & Occasions > Justice League Party Supplies > Justice League Party Tableware,3,True,1,,False,Restaurant & Foodservice Supplies > Tabletop > Dinnerware,Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware,0.27694637,,0.3792956,Restaurant & Foodservice Supplies > Tabletop > Serveware | Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware | Party Supplies > Party Décor,likely,,-2.702110191173989,14.285714285714285,21.438500213922943,1.0,1.0,,40.0,14.285714285714285,1.0,21.438500213922943,Restaurant & Foodservice Supplies > Tabletop > Serveware,0,,3203
Walmart,G,Walmart::Party & Occasions > Baby Shower Party Supplies,Party & Occasions > Baby Shower Party Supplies,Party & Occasions > Baby Shower Party Supplies,2,False,10,57528.0,True,Party Supplies,Staples::Party Supplies,0.5155427,,0.5710054,Party Supplies > Party Supply Kits | Computers & Accessories > Computer Parts & Components > Power Supplies | Healthcare Supplies > Personal Care > Baby Care,matched,Staples::Party Supplies,-1.2414819267576964,55.09037900874636,33.84615384615385,1.0,1.0,,65.47709203650138,51.05072886297376,0.9913860610806577,33.84615384615385,Party Supplies,0,,5
Walmart,G,Walmart::Party & Occasions > Baby Shower Party Supplies > Baby Shower Favors,Party & Occasions > Baby Shower Party Supplies > Baby Shower Favors,Party & Occasions > Baby Shower Party Supplies > Baby Shower Favors,3,True,1,,False,Party Supplies > Party Favors & Costumes,Staples::Party Supplies > Party Favors & Costumes,0.33173865,,0.2561325,Party Supplies > Party Favors & Costumes > Party Favors | Healthcare Supplies > Personal Care > Baby Care > Baby Kits | Party Supplies > Wedding Supplies > Wedding Favors,likely,,-1.7808300642203614,35.650145772594755,32.891226457731705,1.0,1.0,,54.95510204081633,35.650145772594755,1.0,32.891226457731705,Party Supplies > Party Favors & Costumes,0,,3204
