unit_id,gap_type,name,example_paths,home_L1,home_path,nearest_staples_shelf,nearest_staples_score,k,carriers,members_n,member_competitors,contradicting_peers,soft_gap_share,PC,GS,AAS,CRS,AAS_V,AAS_G,CRS_V,CRS_G,competitor_shelves,competitor_items_counted,staples_shelves,crs_driver,centroid_uid,labelled_members,competitor_view,staples_items,median_depth_gap,staples_depth,label,label_V,label_G,zone_before_verify,O,evidence,action,theme,p_approved,p_top_n,verify_outcome,rank_in_zone,aisle,competitor_dept,family,display
E0206,ENTER,Lenny and Larrys,Walmart: Health and Medicine > Protein > Lenny and Larrys,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0.5278207102503368,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,17.788848910163416,0.0,1.3998782714546565,34.17781954887218,0.0,0.0,1.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,Walmart::Health and Medicine > Protein > Lenny and Larrys,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39784846465003515,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,213,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Lenny and Larrys
E0086,ENTER,Nutiva,Walmart: Health and Medicine > Protein > Nutiva,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0.5280958429579266,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,17.697552501155506,0.0,1.2172854534388315,34.17781954887218,0.0,0.0,1.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,Walmart::Health and Medicine > Protein > Nutiva,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39757457542301144,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,214,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Nutiva
E0292,ENTER,Kleenex,Walmart: Industrial & Scientific > Featured Brands > Kleenex,Retail Store Supplies,Retail Store Supplies > Retail Packaging,"Coffee, Water & Snacks > Paper Products",0.6520443468197197,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,17.601081582967943,0.0,8.082775410833841,27.119387755102046,0.0,0.0,1.0,0.0,0,"Coffee, Water & Snacks > Paper Products",Walmart::Industrial & Scientific > Featured Brands > Kleenex,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3972851626684487,B,"Pass - real gap, wrong store for Staples",Core office & business supplies,0.0,0.0,,215,Retail Store Supplies > Retail Packaging,Industrial & Scientific,Competitor dept: Industrial & Scientific,Kleenex
E0328,ENTER,Passion Lubes,Walmart: Health and Medicine > Sexual Wellness Top Brands > Passion Lubes,Healthcare Supplies,Healthcare Supplies > Personal Care,Healthcare Supplies > Personal Care,0.6578123784216527,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,17.18142149129889,0.0,11.795496043822276,22.56734693877551,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Personal Care,Walmart::Health and Medicine > Sexual Wellness Top Brands > Passion Lubes,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39602618239344156,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,216,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Passion Lubes
E0124,ENTER,Queen V,Walmart: Health and Medicine > Sexual Wellness Top Brands > Queen V,Healthcare Supplies,Healthcare Supplies > Patient Care,Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Medical Take Home Bags,0.6580240931052772,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,17.16316220949731,0.0,11.758977480219112,22.56734693877551,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Medical Take Home Bags,Walmart::Health and Medicine > Sexual Wellness Top Brands > Queen V,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39597140454803686,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,217,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Queen V
E0308,ENTER,Nla for Her,Walmart: Health and Medicine > Weight Loss > Nla for Her,Healthcare Supplies,Healthcare Supplies > Patient Care,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,0.6964181543282099,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,17.10133490542151,0.0,6.816798539257457,27.38587127158556,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,Walmart::Health and Medicine > Weight Loss > Nla for Her,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3957859226358094,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,218,Healthcare Supplies > Patient Care,Health and Medicine,Competitor dept: Health and Medicine,Nla for Her
E0262,ENTER,Cla,Walmart: Health and Medicine > Weight Loss > Cla,Healthcare Supplies,Healthcare Supplies > Patient Care,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,0.6751152752654528,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,17.052643487283955,0.0,6.719415702982349,27.38587127158556,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,Walmart::Health and Medicine > Weight Loss > Cla,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39563984838139676,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,219,Healthcare Supplies > Patient Care,Health and Medicine,Competitor dept: Health and Medicine,Cla
E0299,ENTER,Sesame Street Cards,Walmart: Party & Occasions > Sesame Street Party Supplies > Sesame Street Cards,Party Supplies,Party Supplies > Party Favors & Costumes,Retail Store Supplies > Backroom Retail Supplies > Dressing Room Supplies & Try-On Accessories,0.6736129115475715,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,25.93537207944651,6.389573341309238,10.11564211807669,41.755102040816325,0.0,12.779146682618476,1.0,0.0,0,Retail Store Supplies > Backroom Retail Supplies > Dressing Room Supplies & Try-On Accessories,Walmart::Party & Occasions > Sesame Street Party Supplies > Sesame Street Cards,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.39530563050379336,C,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,220,Party Supplies,Party & Occasions,Competitor dept: Party & Occasions,Sesame Street Cards
E0180,ENTER,Carmex,Walmart: Health and Medicine > Lip Care > Carmex,Healthcare Supplies,Healthcare Supplies > Personal Care,Healthcare Supplies > Personal Care > Skin Care > Lip Balm,0.8495368306156851,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,26.155543410303867,6.653281423476858,11.345100426049909,40.965986394557824,13.306562846953716,0.0,1.0,0.0,0,Healthcare Supplies > Personal Care > Skin Care > Lip Balm,Walmart::Health and Medicine > Lip Care > Carmex,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.39480859096549714,C,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,221,Healthcare Supplies > Personal Care,Health and Medicine,Competitor dept: Health and Medicine,Carmex
E0054,ENTER,Irwin Naturals,Walmart: Health and Medicine > Sexual Wellness Top Brands > Irwin Naturals,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0.6776526463008662,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,16.621013700671995,0.0,11.174680462568476,22.06734693877551,0.0,0.0,1.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,Walmart::Health and Medicine > Sexual Wellness Top Brands > Irwin Naturals,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3943449590215609,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,222,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Irwin Naturals
E0276,ENTER,Squash,Walmart: Sports & Outdoors > Sports > Squash,Gift Shop,Gift Shop > Game Room & Toys,Furniture > Decor > Wall Art > Sports Art,0.6706681930487007,1,Walmart,1,1,0,1.0,0.2,0.8230394148720033,20.990853360088867,6.381691342745072,2.6841144248326234,39.29759229534511,0.0,12.763382685490145,2.0,0.0,0,Furniture > Decor > Wall Art > Sports Art,Walmart::Sports & Outdoors > Sports > Squash,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39416711465040566,B,"Pass - real gap, wrong store for Staples",Home décor & furnishings,0.0,0.0,,223,Furniture > Decor,Sports & Outdoors,Competitor dept: Sports & Outdoors,Squash
E0171,ENTER,Jojo Siwa Party Decorations,Walmart: Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Decorations | Walmart: Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Wear Toys | Walmart: Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Tableware,Party Supplies,Party Supplies > Wedding Supplies,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies,0.48240494769201275,1,Walmart,3,1,0,1.0,0.2,0.7842340511986997,24.29649347261729,5.581490583357657,1.8746195982958005,46.71836734693878,0.0,11.162981166715314,3.0,0.0,0,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,Walmart::Party & Occasions > JoJo Siwa Party Supplies > Jojo Siwa Party Decorations,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.3940758530415668,C,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,224,Party Supplies,Party & Occasions,Competitor dept: Party & Occasions,Jojo Siwa Party Decorations
E0294,ENTER,Hydroxycut,Walmart: Health and Medicine > Weight Loss > Hydroxycut,Healthcare Supplies,Healthcare Supplies > Personal Care,Healthcare Supplies > Personal Care > Skin Care > Supplements,0.6394090463393554,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,16.51146646588782,0.0,6.098600121728546,26.924332810047098,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Weight Loss > Hydroxycut,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3940163173172084,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,225,Healthcare Supplies > Patient Care,Health and Medicine,Competitor dept: Health and Medicine,Hydroxycut
E0150,ENTER,AcuRite,Walmart: Industrial & Scientific > Featured Brands > AcuRite,Restaurant & Foodservice Supplies,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Retail Store Supplies > Promotional Products,0.6691271991144332,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,16.45645285503124,0.0,9.54351795496044,23.369387755102043,0.0,0.0,1.0,0.0,0,Retail Store Supplies > Promotional Products,Walmart::Industrial & Scientific > Featured Brands > AcuRite,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39385127648463863,B,"Pass - real gap, wrong store for Staples","Breakroom, kitchen & hospitality",0.0,0.0,,226,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Industrial & Scientific,Competitor dept: Industrial & Scientific,AcuRite
E0108,ENTER,Disney Princess Characters,Walmart: Seasonal > Disney Princess > Disney Princess Characters,Party Supplies,Party Supplies > Party Favors & Costumes,Party Supplies > Party Favors & Costumes > Costumes & Accessories,0.6089170351886544,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,16.39750083843641,0.0,3.6031649421789407,29.19183673469388,0.0,0.0,1.0,0.0,0,Party Supplies > Party Favors & Costumes > Costumes & Accessories,Walmart::Seasonal > Disney Princess > Disney Princess Characters,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3936744204348541,B,"Pass - real gap, wrong store for Staples",Home décor & furnishings,0.0,0.0,,227,Furniture > Decor,Seasonal,Competitor dept: Seasonal,Disney Princess Characters
E0056,ENTER,Dixie,Walmart: Industrial & Scientific > Featured Brands > Dixie Professional,Restaurant & Foodservice Supplies,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,0.5910576287594482,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,16.067301911635017,0.0,5.015216068167986,27.119387755102046,0.0,0.0,1.0,0.0,0,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,Walmart::Industrial & Scientific > Featured Brands > Dixie Professional,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39268382365445,B,"Pass - real gap, wrong store for Staples","Breakroom, kitchen & hospitality",0.0,0.0,,228,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Industrial & Scientific,Competitor dept: Industrial & Scientific,Dixie
E0043,ENTER,Habitrol,Walmart: Health and Medicine > Quit Smoking > Habitrol Patch | Walmart: Health and Medicine > Quit Smoking > Habitrol | Walmart: Health and Medicine > Quit Smoking > Habitrol Lozenge,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,0.8252251959148,1,Walmart,3,1,0,1.0,0.2,0.7842340511986997,18.498332873969776,1.8285271566395365,7.161696084398458,29.83496966354109,3.657054313279073,0.0,3.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,Walmart::Health and Medicine > Quit Smoking > Habitrol,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39266323000220427,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,229,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Habitrol
E0123,ENTER,Garcinia Cambogia,Walmart: Health and Medicine > Weight Loss > Garcinia Cambogia,Healthcare Supplies,Healthcare Supplies > Personal Care,Healthcare Supplies > Personal Care > Skin Care > Supplements,0.6369582297410349,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,15.847530888379513,0.0,4.309190505173464,27.38587127158556,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Weight Loss > Garcinia Cambogia,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39202451058468346,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,230,Healthcare Supplies > Patient Care,Health and Medicine,Competitor dept: Health and Medicine,Garcinia Cambogia
E0355,ENTER,Soylent,Walmart: Health and Medicine > Weight Loss > Soylent,Healthcare Supplies,Healthcare Supplies > Patient Care,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,0.6078388348212214,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,15.573641661355776,0.0,3.7614120511259888,27.38587127158556,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,Walmart::Health and Medicine > Weight Loss > Soylent,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39120284290361224,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,231,Healthcare Supplies > Patient Care,Health and Medicine,Competitor dept: Health and Medicine,Soylent
E0409,ENTER,Scivation,Walmart: Health and Medicine > Protein > Scivation,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0.5449254481756424,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,15.52550038146405,0.0,0.0486914181375532,31.002309344790547,0.0,0.0,1.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,Walmart::Health and Medicine > Protein > Scivation,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39105841906393707,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,232,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Scivation
E0139,ENTER,Nicoderm Cq,Walmart: Health and Medicine > Quit Smoking > Nicoderm Cq,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,0.6885627518923315,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,15.489608994886797,0.0,1.1442483262325018,29.83496966354109,0.0,0.0,1.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,Walmart::Health and Medicine > Quit Smoking > Nicoderm Cq,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3909507449042053,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,233,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Nicoderm Cq
E0178,ENTER,Hobart,Walmart: Industrial & Scientific > Featured Brands > Hobart,Restaurant & Foodservice Supplies,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,0.5939607019554172,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,15.434313475846825,0.0,3.7492391965916014,27.119387755102046,0.0,0.0,1.0,0.0,0,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,Walmart::Industrial & Scientific > Featured Brands > Hobart,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3907848583470854,B,"Pass - real gap, wrong store for Staples","Breakroom, kitchen & hospitality",0.0,0.0,,234,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Industrial & Scientific,Competitor dept: Industrial & Scientific,Hobart
E0146,ENTER,Lalaloopsy,Walmart: Seasonal > Character Corner > Lalaloopsy,Furniture,Furniture > Decor,Furniture > Decor > Seasonal Decor > Window & Wall Decor & Signs,0.6305310093010941,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,15.37520251122795,0.0,6.902008520998174,23.848396501457728,0.0,0.0,1.0,0.0,0,Furniture > Decor > Seasonal Decor > Window & Wall Decor & Signs,Walmart::Seasonal > Character Corner > Lalaloopsy,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39060752545322874,B,"Pass - real gap, wrong store for Staples",Home décor & furnishings,0.0,0.0,,235,Furniture > Decor,Seasonal,Competitor dept: Seasonal,Lalaloopsy
E0203,ENTER,Ayr,Walmart: Health and Medicine > Allergy Medicine > Ayr,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.6985342599571571,1,Walmart,1,1,0,1.0,0.2,0.7842340511986997,15.373522799259693,0.0,11.016433353621425,19.73061224489796,0.0,0.0,1.0,0.0,0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",Walmart::Health and Medicine > Allergy Medicine > Ayr,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39060248631732397,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,236,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Ayr
E0198,ENTER,Hitachi,Walmart: Health and Medicine > Sexual Wellness Top Brands > Hitachi,Healthcare Supplies,Healthcare Supplies > Patient Care,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,0.6185619568382839,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,15.245937620331151,0.0,7.924528301886792,22.56734693877551,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales,Walmart::Health and Medicine > Sexual Wellness Top Brands > Hitachi,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.39021973078053834,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,237,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Hitachi
E0383,ENTER,Bpi Sports,Walmart: Health and Medicine > Protein > Bpi Sports,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0.6071449926973493,1,Walmart,1,1,0,1.0,0.2,0.8230394148720033,15.53396067653037,3.6108309361912783,0.7181984175289107,30.34972293553183,0.0,7.2216618723825565,2.0,0.0,0,"Coffee, Water & Snacks > Water & Beverages > Energy & Sports Drinks",Walmart::Health and Medicine > Protein > Bpi Sports,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.3900538837730504,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,238,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Bpi Sports
